'아빠는 딸' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
5/4/2017,22,0.3%,24,0.1%,"3,147",0.1%,18.3%,"4,100,000",-1491500 ( -26.7% ),577,-113 ( -16.4% ),"5,036,512,395","644,452",23
5/5/2017,17,0.2%,19,0.1%,"2,487",0.1%,19.7%,"3,708,500",-391500 ( -9.5% ),490,-87 ( -15.1% ),"5,040,220,895","644,942",26
5/6/2017,17,0.3%,22,0.1%,"2,869",0.1%,12.6%,"2,840,000",-868500 ( -23.4% ),362,-128 ( -26.1% ),"5,043,060,895","645,304",29
5/7/2017,17,0.3%,19,0.1%,"2,317",0.1%,10.7%,"1,881,000",-959000 ( -33.8% ),249,-113 ( -31.2% ),"5,044,941,895","645,553",31
5/8/2017,20,0.4%,24,0.1%,"2,467",0.1%,20.6%,"2,900,500",1019500 ( 54.2% ),508,259 ( 104.0% ),"5,047,842,395","646,061",21
5/9/2017,3,0.0%,3,0.0%,324,0.0%,10.5%,"218,000",-2682500 ( -92.5% ),34,-474 ( -93.3% ),"5,048,060,395","646,095",62
5/10/2017,1,0.0%,1,0.0%,100,0.0%,2.0%,"10,000",-208000 ( -95.4% ),2,-32 ( -94.1% ),"5,048,070,395","646,097",87
5/12/2017,3,0.1%,3,0.0%,279,0.0%,39.8%,"563,000",563000 ( 100.0% ),111,111 ( 100.0% ),"5,048,633,395","646,208",43
5/13/2017,1,0.0%,2,0.0%,200,0.0%,1.5%,"15,000",-548000 ( -97.3% ),3,-108 ( -97.3% ),"5,048,648,395","646,211",86
5/14/2017,1,0.0%,1,0.0%,100,0.0%,4.0%,"24,000",9000 ( 60.0% ),4,1 ( 33.3% ),"5,048,672,395","646,215",79
5/15/2017,1,0.0%,1,0.0%,100,0.0%,2.0%,"14,000",-10000 ( -41.7% ),2,-2 ( -50.0% ),"5,048,686,395","646,217",83
6/14/2017,1,0.0%,1,0.0%,41,0.0%,68.3%,"140,000",140000 ( 100.0% ),28,28 ( 100.0% ),"5,048,826,395","646,245",58
6/15/2017,8,0.2%,9,0.1%,881,0.0%,38.6%,"1,573,000",1433000 ( 1023.6% ),340,312 ( 1114.3% ),"5,050,399,395","646,585",28
6/19/2017,1,0.0%,2,0.0%,424,0.0%,1.9%,"24,000",24000 ( 100.0% ),8,8 ( 100.0% ),"5,050,423,395","646,593",69
6/21/2017,1,0.0%,1,0.0%,97,0.0%,100.0%,"388,000",388000 ( 100.0% ),97,97 ( 100.0% ),"5,050,811,395","646,690",54
6/26/2017,1,0.0%,1,0.0%,212,0.0%,8.0%,"51,000",51000 ( 100.0% ),17,17 ( 100.0% ),"5,050,862,395","646,707",63
7/3/2017,1,0.0%,1,0.0%,72,0.0%,100.0%,"288,000",288000 ( 100.0% ),72,72 ( 100.0% ),"5,051,150,395","646,779",51
7/24/2017,1,0.0%,1,0.0%,171,0.0%,84.8%,"580,000",580000 ( 100.0% ),145,145 ( 100.0% ),"5,051,730,395","646,924",36
10/15/2017,2,0.0%,2,0.0%,381,0.0%,100.0%,"3,027,000",3027000 ( 100.0% ),381,381 ( 100.0% ),"5,054,757,395","647,305",22
