'꾼' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
2017-12-21,25,0.4%,28,0.2%,"3,405",0.1%,6.4%,"1,483,000",-6326000 ( -81.0% ),219,-931 ( -81.0% ),"31,297,235,795","4,015,780",35
2017-12-22,29,0.5%,35,0.2%,"4,216",0.2%,26.2%,"7,549,000",6066000 ( 409.0% ),"1,106",887 ( 405.0% ),"31,304,784,795","4,016,886",16
2017-12-23,6,0.1%,8,0.0%,678,0.0%,19.2%,"1,134,500",-6414500 ( -85.0% ),130,-976 ( -88.2% ),"31,305,919,295","4,017,016",39
2017-12-24,8,0.1%,11,0.1%,"1,051",0.0%,21.8%,"1,771,500",637000 ( 56.1% ),229,99 ( 76.2% ),"31,307,690,795","4,017,245",30
2017-12-25,5,0.1%,6,0.0%,507,0.0%,15.4%,"594,000",-1177500 ( -66.5% ),78,-151 ( -65.9% ),"31,308,284,795","4,017,323",44
2017-12-26,8,0.1%,9,0.1%,906,0.0%,9.9%,"596,500",2500 ( 0.4% ),90,12 ( 15.4% ),"31,308,881,295","4,017,413",43
2017-12-27,3,0.1%,3,0.0%,244,0.0%,8.2%,"138,500",-458000 ( -76.8% ),20,-70 ( -77.8% ),"31,309,019,795","4,017,433",64
2017-12-28,6,0.1%,6,0.0%,720,0.0%,21.1%,"760,000",621500 ( 448.7% ),152,132 ( 660.0% ),"31,309,779,795","4,017,585",44
2017-12-29,5,0.1%,5,0.0%,592,0.0%,25.3%,"750,000",-10000 ( -1.3% ),150,-2 ( -1.3% ),"31,310,529,795","4,017,735",36
2017-12-30,5,0.1%,5,0.0%,739,0.0%,20.3%,"750,000",0 ( 0.0% ),150,0 ( 0.0% ),"31,311,279,795","4,017,885",38
2017-12-31,5,0.1%,5,0.0%,715,0.0%,21.0%,"750,000",0 ( 0.0% ),150,0 ( 0.0% ),"31,312,029,795","4,018,035",30
2018-01-01,5,0.1%,5,0.0%,689,0.0%,14.5%,"500,000",-250000 ( -33.3% ),100,-50 ( -33.3% ),"31,312,529,795","4,018,135",31
2018-01-02,5,0.1%,5,0.0%,648,0.0%,15.4%,"500,000",0 ( 0.0% ),100,0 ( 0.0% ),"31,313,029,795","4,018,235",32
2018-01-03,6,0.1%,6,0.0%,779,0.0%,13.1%,"512,000",12000 ( 2.4% ),102,2 ( 2.0% ),"31,313,541,795","4,018,337",33
2018-01-08,1,0.0%,1,0.0%,76,0.0%,1.3%,"4,000",4000 ( 100.0% ),1,1 ( 100.0% ),"31,313,545,795","4,018,338",66
2018-01-09,1,0.0%,1,0.0%,76,0.0%,3.9%,"23,000",19000 ( 475.0% ),3,2 ( 200.0% ),"31,313,568,795","4,018,341",75
2018-04-19,1,0.0%,1,0.0%,59,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"31,313,568,795","4,018,341",120
2018-05-02,1,0.0%,1,0.0%,99,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"31,313,568,795","4,018,341",111
2018-05-06,1,0.0%,1,0.0%,162,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"31,313,568,795","4,018,341",101
2018-05-16,1,0.0%,1,0.0%,162,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"31,313,568,795","4,018,341",114
