'로건' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
4/14/2017,5,0.1%,5,0.0%,851,0.0%,11.0%,"747,000",30500 ( 4.3% ),94,1 ( 1.1% ),"18,380,337,223","2,167,645",41
4/15/2017,5,0.1%,5,0.0%,773,0.0%,14.7%,"905,000",158000 ( 21.2% ),114,20 ( 21.3% ),"18,381,242,223","2,167,759",46
4/16/2017,5,0.1%,5,0.0%,778,0.0%,15.4%,"915,500",10500 ( 1.2% ),120,6 ( 5.3% ),"18,382,157,723","2,167,879",42
4/17/2017,5,0.1%,5,0.0%,778,0.0%,12.1%,"704,000",-211500 ( -23.1% ),94,-26 ( -21.7% ),"18,382,861,723","2,167,973",44
4/18/2017,4,0.1%,4,0.0%,576,0.0%,10.4%,"440,500",-263500 ( -37.4% ),60,-34 ( -36.2% ),"18,383,302,223","2,168,033",59
4/19/2017,5,0.1%,5,0.0%,709,0.0%,9.9%,"518,000",77500 ( 17.6% ),70,10 ( 16.7% ),"18,383,820,223","2,168,103",55
4/20/2017,3,0.1%,3,0.0%,444,0.0%,11.3%,"380,000",-138000 ( -26.6% ),50,-20 ( -28.6% ),"18,384,200,223","2,168,153",60
4/21/2017,3,0.1%,3,0.0%,444,0.0%,11.3%,"380,000",0 ( 0.0% ),50,0 ( 0.0% ),"18,384,580,223","2,168,203",66
4/22/2017,3,0.0%,3,0.0%,444,0.0%,14.6%,"500,000",120000 ( 31.6% ),65,15 ( 30.0% ),"18,385,080,223","2,168,268",65
4/23/2017,3,0.0%,3,0.0%,444,0.0%,14.6%,"500,000",0 ( 0.0% ),65,0 ( 0.0% ),"18,385,580,223","2,168,333",61
4/24/2017,3,0.1%,3,0.0%,444,0.0%,11.3%,"380,000",-120000 ( -24.0% ),50,-15 ( -23.1% ),"18,385,960,223","2,168,383",57
4/25/2017,3,0.1%,3,0.0%,361,0.0%,8.3%,"220,000",-160000 ( -42.1% ),30,-20 ( -40.0% ),"18,386,180,223","2,168,413",77
4/26/2017,2,0.0%,2,0.0%,225,0.0%,13.3%,"220,000",0 ( 0.0% ),30,0 ( 0.0% ),"18,386,400,223","2,168,443",75
4/27/2017,2,0.0%,2,0.0%,225,0.0%,13.3%,"220,000",0 ( 0.0% ),30,0 ( 0.0% ),"18,386,620,223","2,168,473",70
4/28/2017,3,0.1%,3,0.0%,265,0.0%,26.4%,"660,000",440000 ( 200.0% ),70,40 ( 133.3% ),"18,387,280,223","2,168,543",50
4/29/2017,2,0.0%,2,0.0%,225,0.0%,20.0%,"340,000",-320000 ( -48.5% ),45,-25 ( -35.7% ),"18,387,620,223","2,168,588",67
4/30/2017,2,0.0%,2,0.0%,225,0.0%,20.0%,"340,000",0 ( 0.0% ),45,0 ( 0.0% ),"18,387,960,223","2,168,633",65
5/1/2017,3,0.1%,3,0.0%,325,0.0%,32.9%,"686,000",346000 ( 101.8% ),107,62 ( 137.8% ),"18,388,646,223","2,168,740",49
5/2/2017,2,0.0%,2,0.0%,207,0.0%,46.4%,"596,000",-90000 ( -13.1% ),96,-11 ( -10.3% ),"18,389,242,223","2,168,836",49
5/3/2017,2,0.0%,2,0.0%,225,0.0%,46.7%,"650,000",54000 ( 9.1% ),105,9 ( 9.4% ),"18,389,892,223","2,168,941",44
5/4/2017,2,0.0%,2,0.0%,218,0.0%,45.0%,"608,000",-42000 ( -6.5% ),98,-7 ( -6.7% ),"18,390,500,223","2,169,039",45
5/5/2017,1,0.0%,1,0.0%,108,0.0%,9.3%,"80,000",-528000 ( -86.8% ),10,-88 ( -89.8% ),"18,390,580,223","2,169,049",84
5/6/2017,1,0.0%,1,0.0%,108,0.0%,23.1%,"200,000",120000 ( 150.0% ),25,15 ( 150.0% ),"18,390,780,223","2,169,074",67
5/7/2017,1,0.0%,1,0.0%,108,0.0%,23.1%,"200,000",0 ( 0.0% ),25,0 ( 0.0% ),"18,390,980,223","2,169,099",61
5/8/2017,1,0.0%,1,0.0%,108,0.0%,9.3%,"80,000",-120000 ( -60.0% ),10,-15 ( -60.0% ),"18,391,060,223","2,169,109",71
