'악녀' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
6/23/2017,451,8.7%,"1,050",6.4%,"129,070",4.9%,16.0%,"172,237,539",45634039 ( 36.0% ),"20,652",3522 ( 20.6% ),"8,497,735,209","1,052,689",4
6/24/2017,463,8.3%,"1,067",6.2%,"134,753",4.9%,27.5%,"314,081,435",141843896 ( 82.4% ),"37,035",16383 ( 79.3% ),"8,811,816,644","1,089,724",4
6/25/2017,465,8.4%,"1,063",6.3%,"135,948",5.0%,27.8%,"321,164,200",7082765 ( 2.3% ),"37,775",740 ( 2.0% ),"9,132,980,844","1,127,499",4
6/26/2017,458,9.3%,"1,275",8.2%,"161,572",6.4%,11.8%,"141,375,100",-179789100 ( -56.0% ),"19,001",-18774 ( -49.7% ),"9,274,355,944","1,146,500",4
6/27/2017,470,9.4%,"1,284",8.3%,"162,049",6.5%,10.7%,"127,459,000",-13916100 ( -9.8% ),"17,302",-1699 ( -8.9% ),"9,401,814,944","1,163,802",4
6/28/2017,234,4.8%,402,2.6%,"47,521",1.9%,11.1%,"32,919,900",-94539100 ( -74.2% ),"5,254",-12048 ( -69.6% ),"9,434,734,844","1,169,056",7
6/29/2017,221,4.5%,395,2.5%,"48,758",1.9%,8.2%,"29,269,800",-3650100 ( -11.1% ),"3,997",-1257 ( -23.9% ),"9,464,004,644","1,173,053",8
6/30/2017,234,4.5%,397,2.5%,"49,465",1.9%,9.7%,"38,742,100",9472300 ( 32.4% ),"4,822",825 ( 20.6% ),"9,502,746,744","1,177,875",8
7/1/2017,233,4.2%,420,2.4%,"52,851",1.9%,15.0%,"66,880,700",28138600 ( 72.6% ),"7,910",3088 ( 64.0% ),"9,569,627,444","1,185,785",8
7/2/2017,220,4.0%,386,2.3%,"48,666",1.8%,14.6%,"60,680,900",-6199800 ( -9.3% ),"7,103",-807 ( -10.2% ),"9,630,308,344","1,192,888",10
7/3/2017,241,5.2%,491,3.2%,"63,922",2.6%,6.3%,"29,907,200",-30773700 ( -50.7% ),"4,046",-3057 ( -43.0% ),"9,660,215,544","1,196,934",8
7/4/2017,240,5.0%,481,3.2%,"62,993",2.5%,5.8%,"27,094,200",-2813000 ( -9.4% ),"3,656",-390 ( -9.6% ),"9,687,309,744","1,200,590",8
7/5/2017,62,1.4%,87,0.6%,"10,564",0.4%,6.3%,"4,664,500",-22429700 ( -82.8% ),665,-2991 ( -81.8% ),"9,691,974,244","1,201,255",12
7/6/2017,47,1.1%,67,0.4%,"8,432",0.3%,5.0%,"3,018,500",-1646000 ( -35.3% ),418,-247 ( -37.1% ),"9,694,992,744","1,201,673",19
7/7/2017,50,1.1%,66,0.4%,"8,534",0.3%,6.0%,"4,034,900",1016400 ( 33.7% ),515,97 ( 23.2% ),"9,699,027,644","1,202,188",18
7/8/2017,42,0.9%,61,0.4%,"7,552",0.3%,10.0%,"6,348,500",2313600 ( 57.3% ),755,240 ( 46.6% ),"9,705,376,144","1,202,943",21
7/9/2017,47,1.0%,60,0.4%,"7,492",0.3%,7.8%,"4,854,500",-1494000 ( -23.5% ),585,-170 ( -22.5% ),"9,710,230,644","1,203,528",20
7/10/2017,46,1.1%,62,0.4%,"8,032",0.3%,4.5%,"2,592,900",-2261600 ( -46.6% ),361,-224 ( -38.3% ),"9,712,823,544","1,203,889",20
7/11/2017,51,1.1%,71,0.5%,"8,639",0.3%,5.0%,"3,115,500",522600 ( 20.2% ),429,68 ( 18.8% ),"9,715,939,044","1,204,318",21
7/12/2017,56,1.3%,85,0.5%,"10,916",0.4%,4.4%,"2,985,200",-130300 ( -4.2% ),475,46 ( 10.7% ),"9,718,924,244","1,204,793",21
7/13/2017,33,0.7%,50,0.3%,"5,902",0.2%,6.8%,"2,456,000",-529200 ( -17.7% ),401,-74 ( -15.6% ),"9,721,380,244","1,205,194",26
7/14/2017,40,0.8%,52,0.3%,"6,228",0.2%,8.7%,"3,540,500",1084500 ( 44.2% ),543,142 ( 35.4% ),"9,724,920,744","1,205,737",24
7/15/2017,38,0.7%,49,0.3%,"6,047",0.2%,11.5%,"4,448,600",908100 ( 25.6% ),698,155 ( 28.5% ),"9,729,369,344","1,206,435",23
7/16/2017,36,0.7%,46,0.3%,"5,891",0.2%,11.6%,"4,413,500",-35100 ( -0.8% ),684,-14 ( -2.0% ),"9,733,782,844","1,207,119",21
7/17/2017,36,0.8%,47,0.3%,"5,727",0.2%,6.0%,"2,092,800",-2320700 ( -52.6% ),341,-343 ( -50.1% ),"9,735,875,644","1,207,460",26
7/18/2017,40,0.8%,51,0.3%,"6,214",0.2%,5.7%,"2,138,500",45700 ( 2.2% ),354,13 ( 3.8% ),"9,738,014,144","1,207,814",29
7/19/2017,30,0.6%,38,0.2%,"4,709",0.2%,5.7%,"1,648,000",-490500 ( -22.9% ),267,-87 ( -24.6% ),"9,739,662,144","1,208,081",30
11/16/2017,1,0.0%,1,0.0%,85,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"9,739,662,144","1,208,081",150
11/21/2017,1,0.0%,1,0.0%,85,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"9,739,662,144","1,208,081",158
12/9/2017,1,0.0%,1,0.0%,212,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"9,739,662,144","1,208,081",140
