'슈퍼배드 3' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
8/30/2017,57,1.0%,68,0.4%,"8,006",0.3%,19.7%,"9,319,500",-2346500 ( -20.1% ),"1,575",-187 ( -10.6% ),"24,130,125,119","3,312,877",14
8/31/2017,42,0.7%,48,0.3%,"6,126",0.2%,16.8%,"6,287,500",-3032000 ( -32.5% ),"1,032",-543 ( -34.5% ),"24,136,412,619","3,313,909",17
9/1/2017,40,0.7%,47,0.3%,"6,193",0.2%,12.2%,"4,490,500",-1797000 ( -28.6% ),757,-275 ( -26.6% ),"24,140,903,119","3,314,666",19
9/2/2017,90,1.4%,113,0.6%,"14,148",0.5%,24.0%,"26,213,800",21723300 ( 483.8% ),"3,394",2637 ( 348.3% ),"24,167,116,919","3,318,060",16
9/3/2017,95,1.5%,119,0.7%,"14,420",0.5%,25.6%,"29,169,200",2955400 ( 11.3% ),"3,697",303 ( 8.9% ),"24,196,286,119","3,321,757",16
9/4/2017,32,0.6%,37,0.2%,"4,912",0.2%,2.9%,"1,035,000",-28134200 ( -96.5% ),142,-3555 ( -96.2% ),"24,197,321,119","3,321,899",38
9/5/2017,28,0.5%,30,0.2%,"4,031",0.2%,4.8%,"1,187,500",152500 ( 14.7% ),194,52 ( 36.6% ),"24,198,508,619","3,322,093",39
9/6/2017,10,0.2%,13,0.1%,"1,292",0.0%,4.6%,"407,500",-780000 ( -65.7% ),59,-135 ( -69.6% ),"24,198,916,119","3,322,152",49
9/7/2017,7,0.1%,9,0.1%,568,0.0%,6.9%,"288,000",-119500 ( -29.3% ),39,-20 ( -33.9% ),"24,199,204,119","3,322,191",59
9/8/2017,6,0.1%,8,0.0%,488,0.0%,15.4%,"497,000",209000 ( 72.6% ),75,36 ( 92.3% ),"24,199,701,119","3,322,266",56
9/9/2017,16,0.2%,21,0.1%,"2,329",0.1%,18.2%,"2,897,800",2400800 ( 483.1% ),424,349 ( 465.3% ),"24,202,598,919","3,322,690",30
9/10/2017,18,0.3%,22,0.1%,"2,735",0.1%,21.2%,"4,780,300",1882500 ( 65.0% ),580,156 ( 36.8% ),"24,207,379,219","3,323,270",26
9/11/2017,9,0.2%,10,0.1%,"1,470",0.1%,4.7%,"425,000",-4355300 ( -91.1% ),69,-511 ( -88.1% ),"24,207,804,219","3,323,339",47
9/12/2017,8,0.1%,8,0.0%,"1,394",0.1%,4.7%,"393,000",-32000 ( -7.5% ),65,-4 ( -5.8% ),"24,208,197,219","3,323,404",55
9/13/2017,6,0.1%,7,0.0%,"1,135",0.0%,5.9%,"408,000",15000 ( 3.8% ),67,2 ( 3.1% ),"24,208,605,219","3,323,471",68
9/14/2017,6,0.1%,7,0.0%,928,0.0%,6.9%,"380,000",-28000 ( -6.9% ),64,-3 ( -4.5% ),"24,208,985,219","3,323,535",63
9/15/2017,7,0.1%,9,0.1%,"1,345",0.0%,10.3%,"780,000",400000 ( 105.3% ),139,75 ( 117.2% ),"24,209,765,219","3,323,674",45
9/16/2017,9,0.1%,12,0.1%,"1,675",0.1%,8.4%,"938,300",158300 ( 20.3% ),141,2 ( 1.4% ),"24,210,703,519","3,323,815",49
9/17/2017,9,0.1%,12,0.1%,"1,675",0.1%,8.9%,"1,039,500",101200 ( 10.8% ),149,8 ( 5.7% ),"24,211,743,019","3,323,964",44
9/18/2017,7,0.1%,8,0.0%,"1,257",0.0%,5.1%,"384,000",-655500 ( -63.1% ),64,-85 ( -57.0% ),"24,212,127,019","3,324,028",54
9/19/2017,7,0.1%,7,0.0%,"1,124",0.0%,8.1%,"539,000",155000 ( 40.4% ),91,27 ( 42.2% ),"24,212,666,019","3,324,119",56
9/20/2017,8,0.1%,8,0.0%,"1,345",0.0%,12.5%,"916,000",377000 ( 69.9% ),168,77 ( 84.6% ),"24,213,582,019","3,324,287",47
9/21/2017,6,0.1%,7,0.0%,"1,129",0.0%,5.8%,"398,000",-518000 ( -56.6% ),66,-102 ( -60.7% ),"24,213,980,019","3,324,353",70
9/22/2017,6,0.1%,6,0.0%,"1,032",0.0%,6.0%,"376,000",-22000 ( -5.5% ),62,-4 ( -6.1% ),"24,214,356,019","3,324,415",60
9/23/2017,8,0.1%,10,0.1%,"1,506",0.1%,6.7%,"653,000",277000 ( 73.7% ),101,39 ( 62.9% ),"24,215,009,019","3,324,516",68
9/24/2017,10,0.2%,13,0.1%,"2,030",0.1%,7.0%,"936,500",283500 ( 43.4% ),142,41 ( 40.6% ),"24,215,945,519","3,324,658",49
9/25/2017,1,0.0%,1,0.0%,32,0.0%,6.3%,"14,000",-922500 ( -98.5% ),2,-140 ( -98.6% ),"24,215,959,519","3,324,660",123
9/26/2017,2,0.0%,4,0.0%,356,0.0%,3.4%,"76,500",62500 ( 446.4% ),12,10 ( 500.0% ),"24,216,036,019","3,324,672",100
9/27/2017,1,0.0%,1,0.0%,32,0.0%,12.5%,"20,000",-56500 ( -73.9% ),4,-8 ( -66.7% ),"24,216,056,019","3,324,676",111
9/28/2017,2,0.0%,2,0.0%,190,0.0%,95.3%,"905,000",885000 ( 4425.0% ),181,177 ( 4425.0% ),"24,216,961,019","3,324,857",42
10/2/2017,1,0.0%,1,0.0%,130,0.0%,3.1%,"26,000",26000 ( 100.0% ),4,4 ( 100.0% ),"24,216,987,019","3,324,861",72
12/1/2017,2,0.0%,2,0.0%,70,0.0%,18.6%,"104,000",104000 ( 100.0% ),13,13 ( 100.0% ),"24,217,091,019","3,324,874",114
