'킹스맨: 골든 서클' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
11/14/2017,5,0.1%,5,0.0%,631,0.0%,11.4%,"580,000",10000 ( 1.8% ),72,1 ( 1.4% ),"40,973,821,236","4,943,666",59
11/15/2017,5,0.1%,5,0.0%,631,0.0%,9.8%,"480,000",-100000 ( -17.2% ),62,-10 ( -13.9% ),"40,974,301,236","4,943,728",68
11/16/2017,6,0.1%,6,0.0%,833,0.0%,11.9%,"790,000",310000 ( 64.6% ),99,37 ( 59.7% ),"40,975,091,236","4,943,827",65
11/17/2017,6,0.1%,6,0.0%,833,0.0%,12.6%,"848,000",58000 ( 7.3% ),105,6 ( 6.1% ),"40,975,939,236","4,943,932",55
11/18/2017,6,0.1%,6,0.0%,833,0.0%,15.6%,"1,039,500",191500 ( 22.6% ),130,25 ( 23.8% ),"40,976,978,736","4,944,062",61
11/19/2017,6,0.1%,6,0.0%,833,0.0%,15.7%,"1,050,000",10500 ( 1.0% ),131,1 ( 0.8% ),"40,978,028,736","4,944,193",51
11/20/2017,6,0.1%,6,0.0%,833,0.0%,11.4%,"749,000",-301000 ( -28.7% ),95,-36 ( -27.5% ),"40,978,777,736","4,944,288",48
11/21/2017,6,0.1%,6,0.0%,833,0.0%,11.0%,"719,000",-30000 ( -4.0% ),92,-3 ( -3.2% ),"40,979,496,736","4,944,380",65
11/22/2017,6,0.1%,6,0.0%,833,0.0%,11.5%,"757,000",38000 ( 5.3% ),96,4 ( 4.3% ),"40,980,253,736","4,944,476",58
11/23/2017,5,0.1%,5,0.0%,757,0.0%,11.9%,"700,000",-57000 ( -7.5% ),90,-6 ( -6.3% ),"40,980,953,736","4,944,566",61
11/24/2017,6,0.1%,6,0.0%,833,0.0%,11.3%,"734,000",34000 ( 4.9% ),94,4 ( 4.4% ),"40,981,687,736","4,944,660",56
11/25/2017,5,0.1%,5,0.0%,757,0.0%,15.9%,"940,000",206000 ( 28.1% ),120,26 ( 27.7% ),"40,982,627,736","4,944,780",57
11/26/2017,5,0.1%,5,0.0%,757,0.0%,15.9%,"940,000",0 ( 0.0% ),120,0 ( 0.0% ),"40,983,567,736","4,944,900",53
11/27/2017,6,0.1%,6,0.0%,833,0.0%,11.6%,"770,000",-170000 ( -18.1% ),97,-23 ( -19.2% ),"40,984,337,736","4,944,997",47
11/28/2017,6,0.1%,6,0.0%,833,0.0%,11.2%,"727,000",-43000 ( -5.6% ),93,-4 ( -4.1% ),"40,985,064,736","4,945,090",67
11/29/2017,5,0.1%,5,0.0%,757,0.0%,11.9%,"700,000",-27000 ( -3.7% ),90,-3 ( -3.2% ),"40,985,764,736","4,945,180",60
12/2/2017,1,0.0%,1,0.0%,304,0.0%,100.0%,"1,720,000",1720000 ( 100.0% ),304,304 ( 100.0% ),"40,987,484,736","4,945,484",37
