'재심' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
3/13/2017,396,7.4%,903,6.1%,"116,882",4.8%,6.6%,"55,338,100",-152743100 ( -73.4% ),"7,709",-17435 ( -69.3% ),"19,028,102,937","2,388,870",4
3/14/2017,403,7.4%,869,5.9%,"113,207",4.6%,7.1%,"57,588,200",2250100 ( 4.1% ),"8,009",300 ( 3.9% ),"19,085,691,137","2,396,879",4
3/15/2017,383,7.0%,868,5.9%,"112,342",4.6%,6.2%,"50,404,400",-7183800 ( -12.5% ),"6,939",-1070 ( -13.4% ),"19,136,095,537","2,403,818",4
3/16/2017,152,3.1%,226,1.5%,"29,466",1.2%,8.7%,"17,645,500",-32758900 ( -65.0% ),"2,575",-4364 ( -62.9% ),"19,153,741,037","2,406,393",8
3/17/2017,142,2.8%,221,1.4%,"28,205",1.1%,8.2%,"19,252,300",1606800 ( 9.1% ),"2,316",-259 ( -10.1% ),"19,172,993,337","2,408,709",10
3/18/2017,124,2.3%,189,1.1%,"22,659",0.8%,15.9%,"30,095,000",10842700 ( 56.3% ),"3,601",1285 ( 55.5% ),"19,203,088,337","2,412,310",9
3/19/2017,120,2.2%,172,1.0%,"20,578",0.8%,14.3%,"24,776,300",-5318700 ( -17.7% ),"2,943",-658 ( -18.3% ),"19,227,864,637","2,415,253",9
3/20/2017,138,2.8%,214,1.4%,"27,395",1.1%,5.2%,"10,049,000",-14727300 ( -59.4% ),"1,422",-1521 ( -51.7% ),"19,237,913,637","2,416,675",12
3/21/2017,147,3.0%,222,1.5%,"27,737",1.1%,7.0%,"12,502,000",2453000 ( 24.4% ),"1,952",530 ( 37.3% ),"19,250,415,637","2,418,627",10
3/22/2017,98,1.7%,126,0.8%,"16,857",0.7%,4.0%,"4,596,000",-7906000 ( -63.2% ),674,-1278 ( -65.5% ),"19,255,011,637","2,419,301",14
3/23/2017,5,0.1%,5,0.0%,484,0.0%,48.1%,"972,000",-3624000 ( -78.9% ),233,-441 ( -65.4% ),"19,255,983,637","2,419,534",30
3/24/2017,1,0.0%,1,0.0%,96,0.0%,4.2%,"20,000",-952000 ( -97.9% ),4,-229 ( -98.3% ),"19,256,003,637","2,419,538",105
3/25/2017,1,0.0%,1,0.0%,168,0.0%,1.2%,"19,000",-1000 ( -5.0% ),2,-2 ( -50.0% ),"19,256,022,637","2,419,540",133
3/27/2017,1,0.0%,1,0.0%,91,0.0%,83.5%,"304,000",304000 ( 100.0% ),76,76 ( 100.0% ),"19,256,326,637","2,419,616",50
3/28/2017,1,0.0%,1,0.0%,41,0.0%,46.3%,"95,000",-209000 ( -68.8% ),19,-57 ( -75.0% ),"19,256,421,637","2,419,635",97
3/29/2017,18,0.3%,18,0.1%,"3,136",0.1%,14.9%,"3,445,000",3350000 ( 3526.3% ),467,448 ( 2357.9% ),"19,259,866,637","2,420,102",22
3/30/2017,2,0.0%,2,0.0%,353,0.0%,2.0%,"47,000",-3398000 ( -98.6% ),7,-460 ( -98.5% ),"19,259,913,637","2,420,109",86
3/31/2017,2,0.0%,2,0.0%,354,0.0%,1.7%,"46,000",-1000 ( -2.1% ),6,-1 ( -14.3% ),"19,259,959,637","2,420,115",80
4/1/2017,3,0.1%,3,0.0%,470,0.0%,32.1%,"911,000",865000 ( 1880.4% ),151,145 ( 2416.7% ),"19,260,870,637","2,420,266",45
4/2/2017,2,0.0%,2,0.0%,363,0.0%,0.6%,"14,000",-897000 ( -98.5% ),2,-149 ( -98.7% ),"19,260,884,637","2,420,268",87
4/3/2017,1,0.0%,1,0.0%,160,0.0%,1.9%,"18,000",4000 ( 28.6% ),3,1 ( 50.0% ),"19,260,902,637","2,420,271",81
4/4/2017,4,0.1%,4,0.0%,557,0.0%,2.7%,"96,000",78000 ( 433.3% ),15,12 ( 400.0% ),"19,260,998,637","2,420,286",70
4/5/2017,5,0.1%,5,0.0%,521,0.0%,1.0%,"13,000",-83000 ( -86.5% ),5,-10 ( -66.7% ),"19,261,011,637","2,420,291",77
4/6/2017,7,0.1%,7,0.0%,716,0.0%,15.2%,"537,000",524000 ( 4030.8% ),109,104 ( 2080.0% ),"19,261,548,637","2,420,400",45
4/7/2017,5,0.1%,5,0.0%,521,0.0%,1.0%,"13,000",-524000 ( -97.6% ),5,-104 ( -95.4% ),"19,261,561,637","2,420,405",84
4/8/2017,6,0.1%,6,0.0%,665,0.0%,22.4%,"877,000",864000 ( 6646.2% ),149,144 ( 2880.0% ),"19,262,438,637","2,420,554",41
4/9/2017,5,0.1%,5,0.0%,521,0.0%,1.0%,"13,000",-864000 ( -98.5% ),5,-144 ( -96.6% ),"19,262,451,637","2,420,559",94
4/10/2017,1,0.0%,1,0.0%,173,0.0%,98.3%,"1,000,000",987000 ( 7592.3% ),170,165 ( 3300.0% ),"19,263,451,637","2,420,729",36
4/14/2017,2,0.0%,2,0.0%,342,0.0%,72.5%,"1,239,000",1239000 ( 100.0% ),248,248 ( 100.0% ),"19,264,690,637","2,420,977",30
4/25/2017,1,0.0%,1,0.0%,203,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"19,264,690,637","2,420,977",133
4/26/2017,2,0.0%,2,0.0%,140,0.0%,24.3%,"102,000",102000 ( 100.0% ),34,34 ( 100.0% ),"19,264,792,637","2,421,011",72
4/30/2017,1,0.0%,1,0.0%,214,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"19,264,792,637","2,421,011",121
8/1/2017,1,0.0%,1,0.0%,120,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"19,264,792,637","2,421,011",93
9/21/2017,1,0.0%,1,0.0%,186,0.0%,100.0%,"1,527,000",1527000 ( 100.0% ),186,186 ( 100.0% ),"19,266,319,637","2,421,197",47
11/17/2017,1,0.0%,1,0.0%,85,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"19,266,319,637","2,421,197",171
11/21/2017,1,0.0%,1,0.0%,85,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"19,266,319,637","2,421,197",158
