'콩: 스컬 아일랜드' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
3/29/2017,89,1.7%,122,0.8%,"15,549",0.6%,7.6%,"7,046,200",-19588100 ( -73.5% ),"1,174",-2494 ( -68.0% ),"13,940,506,983","1,683,146",12
3/30/2017,73,1.4%,98,0.6%,"12,067",0.5%,8.6%,"6,732,000",-314200 ( -4.5% ),"1,039",-135 ( -11.5% ),"13,947,238,983","1,684,185",16
3/31/2017,72,1.4%,98,0.6%,"11,831",0.4%,6.6%,"6,311,000",-421000 ( -6.3% ),776,-263 ( -25.3% ),"13,953,549,983","1,684,961",13
4/1/2017,70,1.2%,89,0.5%,"10,629",0.4%,18.6%,"15,570,600",9259600 ( 146.7% ),"1,982",1206 ( 155.4% ),"13,969,120,583","1,686,943",15
4/2/2017,70,1.3%,93,0.5%,"11,013",0.4%,18.5%,"16,072,300",501700 ( 3.2% ),"2,033",51 ( 2.6% ),"13,985,192,883","1,688,976",13
4/3/2017,64,1.2%,78,0.5%,"9,502",0.4%,3.4%,"2,378,500",-13693800 ( -85.2% ),321,-1712 ( -84.2% ),"13,987,571,383","1,689,297",23
4/4/2017,58,1.1%,68,0.4%,"8,384",0.3%,4.1%,"2,453,500",75000 ( 3.2% ),347,26 ( 8.1% ),"13,990,024,883","1,689,644",26
4/5/2017,5,0.1%,10,0.1%,802,0.0%,7.0%,"446,500",-2007000 ( -81.8% ),56,-291 ( -83.9% ),"13,990,471,383","1,689,700",46
4/7/2017,2,0.0%,2,0.0%,314,0.0%,0.6%,"11,000",11000 ( 100.0% ),2,2 ( 100.0% ),"13,990,482,383","1,689,702",103
4/8/2017,2,0.0%,2,0.0%,314,0.0%,0.6%,"11,000",0 ( 0.0% ),2,0 ( 0.0% ),"13,990,493,383","1,689,704",109
4/9/2017,2,0.0%,2,0.0%,314,0.0%,0.6%,"11,000",0 ( 0.0% ),2,0 ( 0.0% ),"13,990,504,383","1,689,706",104
4/10/2017,2,0.0%,2,0.0%,169,0.0%,1.2%,"11,000",0 ( 0.0% ),2,0 ( 0.0% ),"13,990,515,383","1,689,708",89
4/11/2017,2,0.0%,2,0.0%,314,0.0%,0.6%,"11,000",0 ( 0.0% ),2,0 ( 0.0% ),"13,990,526,383","1,689,710",99
4/12/2017,2,0.0%,2,0.0%,314,0.0%,0.6%,"11,000",0 ( 0.0% ),2,0 ( 0.0% ),"13,990,537,383","1,689,712",108
4/13/2017,2,0.0%,2,0.0%,314,0.0%,0.6%,"11,000",0 ( 0.0% ),2,0 ( 0.0% ),"13,990,548,383","1,689,714",98
4/14/2017,1,0.0%,1,0.0%,95,0.0%,1.1%,"5,000",-6000 ( -54.5% ),1,-1 ( -50.0% ),"13,990,553,383","1,689,715",114
4/15/2017,1,0.0%,1,0.0%,95,0.0%,1.1%,"5,000",0 ( 0.0% ),1,0 ( 0.0% ),"13,990,558,383","1,689,716",117
4/16/2017,1,0.0%,1,0.0%,95,0.0%,1.1%,"5,000",0 ( 0.0% ),1,0 ( 0.0% ),"13,990,563,383","1,689,717",109
4/25/2017,1,0.0%,1,0.0%,136,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),"13,990,563,383","1,689,717",133
