'스타워즈: 라스트 제다이' 일자별 통계정보,,,,,,,,,,,,,,
날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
12/28/2017,47,0.9%,72,0.4%,"12,044",0.4%,33.3%,"46,116,100",5459400 ( 13.4% ),"4,010",-368 ( -8.4% ),"8,399,159,861","935,014",10
12/29/2017,39,0.7%,61,0.3%,"10,411",0.4%,42.3%,"57,389,800",11273700 ( 24.4% ),"4,406",396 ( 9.9% ),"8,456,549,661","939,420",11
12/30/2017,31,0.5%,40,0.2%,"5,724",0.2%,60.7%,"40,081,100",-17308700 ( -30.2% ),"3,472",-934 ( -21.2% ),"8,496,630,761","942,892",10
12/31/2017,35,0.6%,44,0.2%,"6,032",0.2%,60.6%,"39,255,300",-825800 ( -2.1% ),"3,655",183 ( 5.3% ),"8,535,886,061","946,547",10
1/1/2018,35,0.6%,42,0.2%,"6,337",0.2%,52.0%,"35,090,500",-4164800 ( -10.6% ),"3,298",-357 ( -9.8% ),"8,570,976,561","949,845",10
1/2/2018,37,0.7%,63,0.4%,"12,212",0.4%,23.9%,"38,465,000",3374500 ( 9.6% ),"2,914",-384 ( -11.6% ),"8,609,441,561","952,759",10
1/3/2018,15,0.3%,21,0.1%,"3,956",0.1%,15.4%,"4,801,500",-33663500 ( -87.5% ),609,-2305 ( -79.1% ),"8,614,243,061","953,368",18
1/4/2018,13,0.2%,14,0.1%,"2,854",0.1%,16.6%,"3,711,200",-1090300 ( -22.7% ),473,-136 ( -22.3% ),"8,617,954,261","953,841",21
1/5/2018,12,0.2%,16,0.1%,"3,078",0.1%,20.2%,"5,611,000",1899800 ( 51.2% ),622,149 ( 31.5% ),"8,623,565,261","954,463",17
1/6/2018,15,0.3%,17,0.1%,"3,448",0.1%,22.1%,"6,636,000",1025000 ( 18.3% ),761,139 ( 22.3% ),"8,630,201,261","955,224",18
1/7/2018,13,0.2%,19,0.1%,"3,564",0.1%,28.0%,"8,745,100",2109100 ( 31.8% ),998,237 ( 31.1% ),"8,638,946,361","956,222",15
1/8/2018,11,0.2%,16,0.1%,"3,426",0.1%,9.5%,"2,511,000",-6234100 ( -71.3% ),326,-672 ( -67.3% ),"8,641,457,361","956,548",20
1/9/2018,13,0.2%,16,0.1%,"3,514",0.1%,8.9%,"2,516,000",5000 ( 0.2% ),314,-12 ( -3.7% ),"8,643,973,361","956,862",22
1/10/2018,12,0.2%,16,0.1%,"3,371",0.1%,9.6%,"2,521,500",5500 ( 0.2% ),324,10 ( 3.2% ),"8,646,494,861","957,186",23
1/11/2018,9,0.2%,11,0.1%,"2,356",0.1%,11.5%,"2,057,500",-464000 ( -18.4% ),272,-52 ( -16.0% ),"8,648,552,361","957,458",23
1/12/2018,9,0.2%,9,0.1%,"1,990",0.1%,12.6%,"2,169,500",112000 ( 5.4% ),251,-21 ( -7.7% ),"8,650,721,861","957,709",23
1/13/2018,10,0.2%,10,0.1%,"2,174",0.1%,25.4%,"4,953,100",2783600 ( 128.3% ),553,302 ( 120.3% ),"8,655,674,961","958,262",17
1/14/2018,7,0.1%,8,0.0%,"1,829",0.1%,24.3%,"3,822,000",-1131100 ( -22.8% ),444,-109 ( -19.7% ),"8,659,496,961","958,706",18
1/15/2018,7,0.1%,8,0.0%,"1,097",0.0%,12.9%,"1,113,000",-2709000 ( -70.9% ),141,-303 ( -68.2% ),"8,660,609,961","958,847",26
1/16/2018,7,0.1%,7,0.0%,"1,184",0.0%,11.1%,"972,000",-141000 ( -12.7% ),131,-10 ( -7.1% ),"8,661,581,961","958,978",38
1/17/2018,3,0.1%,3,0.0%,474,0.0%,9.3%,"368,000",-604000 ( -62.1% ),44,-87 ( -66.4% ),"8,661,949,961","959,022",51
1/18/2018,1,0.0%,1,0.0%,140,0.0%,10.7%,"129,000",-239000 ( -64.9% ),15,-29 ( -65.9% ),"8,662,078,961","959,037",74
1/19/2018,2,0.0%,2,0.0%,248,0.0%,10.5%,"223,000",94000 ( 72.9% ),26,11 ( 73.3% ),"8,662,301,961","959,063",60
1/20/2018,2,0.0%,2,0.0%,248,0.0%,21.0%,"473,000",250000 ( 112.1% ),52,26 ( 100.0% ),"8,662,774,961","959,115",58
1/21/2018,2,0.0%,2,0.0%,248,0.0%,20.6%,"432,000",-41000 ( -8.7% ),51,-1 ( -1.9% ),"8,663,206,961","959,166",53
1/22/2018,2,0.0%,2,0.0%,248,0.0%,9.3%,"188,000",-244000 ( -56.5% ),23,-28 ( -54.9% ),"8,663,394,961","959,189",56
1/23/2018,2,0.0%,2,0.0%,248,0.0%,9.7%,"187,000",-1000 ( -0.5% ),24,1 ( 4.3% ),"8,663,581,961","959,213",61
1/24/2018,1,0.0%,1,0.0%,103,0.0%,11.7%,"60,000",-127000 ( -67.9% ),12,-12 ( -50.0% ),"8,663,641,961","959,225",74
1/25/2018,1,0.0%,1,0.0%,103,0.0%,11.7%,"60,000",0 ( 0.0% ),12,0 ( 0.0% ),"8,663,701,961","959,237",75
1/26/2018,1,0.0%,1,0.0%,103,0.0%,7.8%,"40,000",-20000 ( -33.3% ),8,-4 ( -33.3% ),"8,663,741,961","959,245",77
1/27/2018,3,0.0%,3,0.0%,508,0.0%,54.3%,"2,670,000",2630000 ( 6575.0% ),276,268 ( 3350.0% ),"8,666,411,961","959,521",33
1/28/2018,2,0.0%,2,0.0%,250,0.0%,10.8%,"133,000",-2537000 ( -95.0% ),27,-249 ( -90.2% ),"8,666,544,961","959,548",67
1/29/2018,1,0.0%,1,0.0%,147,0.0%,5.4%,"40,000",-93000 ( -69.9% ),8,-19 ( -70.4% ),"8,666,584,961","959,556",70
1/30/2018,1,0.0%,1,0.0%,147,0.0%,15.0%,"109,000",69000 ( 172.5% ),22,14 ( 175.0% ),"8,666,693,961","959,578",76
